date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,Team1 Win
28-12-2019,2020,0,,GSW,DAL,1424.637412,1601.798102,0.390747164,0.609252836,1412.580576,1613.854937,1442.282772,1599.375825,0.357609118,0.642390882,1431.449212,1610.209385,1359.515248,1620.032384,0.234852081,0.765147919,121,141,loose
28-12-2019,2020,0,,SAS,DET,1472.82018,1434.163697,0.689583078,0.310416922,1484.142262,1422.841615,1479.352474,1431.297978,0.705912635,0.294087365,1489.976035,1420.674418,1395.058235,1451.46581,0.568143969,0.431856031,136,109,win
28-12-2019,2020,0,,SAC,PHO,1449.251698,1378.404499,0.727797294,0.272202706,1441.104988,1386.551208,1445.249644,1356.836632,0.787504875,0.212495125,1435.945618,1366.140657,1446.107831,1495.640814,0.62618142,0.37381858,110,112,loose
28-12-2019,2020,0,,POR,LAL,1508.56629,1613.022885,0.493586796,0.506413204,1499.635275,1621.953899,1528.063856,1622.858858,0.499183731,0.500816269,1519.003479,1631.919235,1501.590019,1680.012032,0.381152139,0.618847861,120,128,loose
28-12-2019,2020,0,,LAC,UTA,1652.996338,1571.479028,0.739793901,0.260206099,1631.787446,1592.68792,1666.296486,1573.548804,0.749797223,0.250202777,1644.615278,1595.230012,1718.080488,1555.155124,0.817799031,0.182200969,107,120,loose
29-12-2019,2020,0,,TOR,OKC,1650.27712,1543.199108,0.767105157,0.232894843,1642.844707,1550.631521,1675.91898,1558.748997,0.722781633,0.277218367,1669.178443,1565.489535,1575.708726,1409.822683,0.775343539,0.224656461,97,98,loose
29-12-2019,2020,0,,NOP,HOU,1437.977528,1649.283639,0.345081658,0.654918342,1457.33626,1629.924907,1434.379531,1674.989011,0.300879688,0.699120312,1455.703204,1653.665338,1538.509768,1612.776925,0.528576577,0.471423423,127,112,win
29-12-2019,2020,0,,MEM,CHO,1410.530474,1409.490526,0.641443003,0.358556997,1418.659991,1401.361009,1414.806598,1409.618491,0.573114487,0.426885513,1424.85626,1399.568829,1438.156134,1335.961147,0.701193175,0.298806825,117,104,win
29-12-2019,2020,0,,DEN,SAC,1616.426121,1441.104988,0.829893949,0.170106051,1618.388168,1439.142942,1610.353373,1435.945618,0.86233786,0.13766214,1611.897251,1434.401741,1641.264877,1467.986278,0.861564425,0.138435575,120,115,win
29-12-2019,2020,0,,LAL,DAL,1621.953899,1613.854937,0.650734113,0.349265887,1629.8316,1605.977237,1631.919235,1610.209385,0.657219003,0.342780997,1639.622432,1602.506189,1676.393656,1640.74056,0.675066208,0.324933792,108,95,win
30-12-2019,2020,0,,WAS,MIA,1390.796926,1605.73605,0.340370679,0.659629321,1412.92456,1583.608416,1384.1874,1613.55634,0.319793572,0.680206428,1407.335049,1590.408691,1276.824952,1547.39269,0.27054091,0.72945909,123,105,win
30-12-2019,2020,0,,ORL,ATL,1496.166336,1309.066423,0.839252925,0.160747075,1476.382772,1328.849987,1510.650026,1298.956943,0.852245139,0.147754861,1490.192451,1319.414518,1516.057221,1317.551836,0.842427928,0.157572072,93,101,loose
30-12-2019,2020,0,,MIN,BRK,1400.394307,1476.483648,0.534355982,0.465644018,1408.081961,1468.795994,1397.9405,1478.571574,0.536827915,0.463172085,1405.576993,1470.935081,1359.927769,1363.485545,0.643651558,0.356348442,122,115,win
30-12-2019,2020,0,,CHI,MIL,1410.449445,1742.648701,0.208062104,0.791937896,1404.50195,1748.596197,1385.359417,1766.87922,0.163581023,0.836418977,1380.83978,1771.398857,1384.697264,1611.127192,0.323211448,0.676788552,102,123,loose
30-12-2019,2020,0,,UTA,DET,1592.68792,1422.841615,0.82539852,0.17460148,1597.877183,1417.652352,1595.230012,1420.674418,0.855009398,0.144990602,1599.433013,1416.471418,1563.553361,1434.927529,0.819068701,0.180931299,104,81,win
30-12-2019,2020,0,,POR,PHO,1499.635275,1386.551208,0.77322478,0.22677522,1485.219601,1400.966883,1519.003479,1366.140657,0.807280035,0.192719965,1503.415384,1381.728752,1506.425279,1501.386068,0.64141049,0.35858951,116,122,loose
31-12-2019,2020,0,,CHO,BOS,1401.361009,1652.174994,0.295638335,0.704361665,1393.632726,1659.903277,1399.568829,1673.75757,0.268313823,0.731686177,1392.670361,1680.656038,1320.48198,1613.05181,0.248056532,0.751943468,92,109,loose
31-12-2019,2020,0,,IND,PHI,1564.648169,1605.691108,0.584040912,0.415959088,1576.748003,1593.591275,1567.893807,1617.205779,0.573098348,0.426901652,1580.386358,1604.713227,1491.422233,1577.984985,0.520007048,0.479992952,115,97,win
31-12-2019,2020,0,,SAC,LAC,1439.142942,1631.787446,0.369746465,0.630253535,1428.657248,1642.27314,1434.401741,1644.615278,0.332725014,0.667274986,1425.160341,1653.856677,1481.422421,1673.642954,0.356105051,0.643894949,87,105,loose
31-12-2019,2020,0,,TOR,CLE,1642.844707,1341.079149,0.909927372,0.090072628,1645.077793,1338.846063,1669.178443,1318.68441,0.929967776,0.070032224,1670.86615,1316.996703,1574.790403,1367.542051,0.853410691,0.146589309,117,97,win
31-12-2019,2020,0,,HOU,DEN,1629.924907,1618.388168,0.655218319,0.344781681,1642.407705,1605.905369,1653.665338,1611.897251,0.688551023,0.311448977,1664.72778,1600.834808,1638.986146,1619.552957,0.660334201,0.339665799,130,104,win
31-12-2019,2020,0,,SAS,GSW,1484.142262,1412.580576,0.728611333,0.271388667,1487.160707,1409.562132,1489.976035,1431.449212,0.721710132,0.278289868,1493.084389,1428.340857,1403.896088,1362.597654,0.701360683,0.298639317,117,113,win
31-12-2019,2020,0,,OKC,DAL,1550.631521,1605.977237,0.563911157,0.436088843,1556.557661,1600.051097,1565.489535,1602.506189,0.59439018,0.40560982,1570.910494,1597.085229,1499.433902,1622.373937,0.471911995,0.528088005,106,101,win
01-01-2020,2020,0,,WAS,ORL,1412.92456,1476.382772,0.552394806,0.447605194,1393.637212,1495.67012,1407.335049,1490.192451,0.520687844,0.479312156,1389.480803,1508.046697,1358.849224,1521.95173,0.406336916,0.593663084,101,122,loose
01-01-2020,2020,0,,NYK,POR,1327.05827,1485.219601,0.417072311,0.582927689,1349.828477,1462.449394,1296.378703,1503.415384,0.358784811,0.641215189,1322.356577,1477.43751,1298.703915,1498.515428,0.368408395,0.631591605,117,93,win
01-01-2020,2020,0,,MIL,MIN,1748.596197,1408.081961,0.926613992,0.073386008,1749.120581,1407.557577,1771.398857,1405.576993,0.935531224,0.064468776,1771.853029,1405.122822,1737.004924,1350.635136,0.942308174,0.057691826,106,104,win
01-01-2020,2020,0,,LAL,PHO,1629.8316,1400.966883,0.869108301,0.130891699,1631.982403,1398.81608,1639.622432,1381.728752,0.886638187,0.113361813,1641.452217,1379.898967,1667.698748,1498.899752,0.824042871,0.175957129,117,107,win
02-01-2020,2020,0,,IND,DEN,1576.748003,1605.905369,0.600560959,0.399439041,1565.18746,1617.465912,1580.386358,1600.834808,0.617782794,0.382217206,1568.36619,1612.854976,1489.824941,1614.118387,0.470625871,0.529374129,116,124,loose
02-01-2020,2020,0,,CLE,CHO,1338.846063,1393.632726,0.564702391,0.435297609,1332.295039,1400.18375,1316.996703,1392.670361,0.53457587,0.46542413,1310.902157,1398.764907,1373.802051,1326.116251,0.700281498,0.299718502,106,109,loose
02-01-2020,2020,0,,MIA,TOR,1583.608416,1645.077793,0.555223813,0.444776187,1591.443428,1637.242781,1590.408691,1670.86615,0.519683402,0.480316598,1599.036128,1662.238712,1521.022094,1572.554039,0.561015138,0.438984862,84,76,win
02-01-2020,2020,0,,MIN,GSW,1407.557577,1409.562132,0.637402316,0.362597684,1416.611428,1400.508281,1405.122822,1428.340857,0.55069721,0.44930279,1416.888436,1416.575242,1453.497737,1311.543337,0.760294919,0.239705081,99,84,win
02-01-2020,2020,0,,CHI,UTA,1404.50195,1597.877183,0.368766764,0.631233236,1400.161731,1602.217402,1380.83978,1599.433013,0.342400475,0.657599525,1376.868984,1603.403808,1402.095999,1567.195714,0.4146727,0.5853273,98,102,loose
02-01-2020,2020,0,,DAL,BRK,1600.051097,1468.795994,0.79104094,0.20895906,1604.154867,1464.692224,1597.085229,1470.935081,0.786293487,0.213706513,1601.296303,1466.724007,1622.988387,1359.203203,0.890417956,0.109582044,123,111,win
02-01-2020,2020,0,,SAS,OKC,1487.160707,1556.557661,0.543927777,0.456072223,1478.537498,1565.180869,1493.084389,1570.910494,0.532655533,0.467344467,1484.694101,1579.300782,1401.99044,1524.475535,0.468474507,0.531525493,103,109,loose
02-01-2020,2020,0,,SAC,MEM,1428.657248,1418.659991,0.65321359,0.34678641,1433.143408,1414.173831,1425.160341,1424.85626,0.644685227,0.355314773,1429.778914,1420.237688,1491.873784,1434.14112,0.716332891,0.283667109,128,123,win
02-01-2020,2020,0,,LAC,DET,1642.27314,1417.652352,0.866304017,0.133695983,1645.00325,1414.922241,1653.856677,1416.471418,0.871831216,0.128168784,1656.459968,1413.868126,1673.779502,1434.46899,0.873064512,0.126935488,126,112,win
03-01-2020,2020,0,,WAS,POR,1393.637212,1462.449394,0.544762712,0.455237288,1375.973277,1480.11333,1389.480803,1477.43751,0.508496,0.491504,1373.3279,1493.590414,1376.057667,1481.084413,0.483936586,0.516063414,103,122,loose
03-01-2020,2020,0,,BOS,ATL,1659.903277,1328.849987,0.922823444,0.077176556,1660.544935,1328.208329,1680.656038,1319.414518,0.932431782,0.067568218,1681.209612,1318.860944,1600.978492,1385.737754,0.856215962,0.143784038,109,106,win
03-01-2020,2020,0,,ORL,MIA,1495.67012,1591.443428,0.506082398,0.493917602,1511.796596,1575.316952,1508.046697,1599.036128,0.564432515,0.435567485,1521.820032,1585.262793,1391.775501,1525.808059,0.502848702,0.497151298,105,85,win
03-01-2020,2020,0,,HOU,PHI,1642.407705,1593.591275,0.701961573,0.298038427,1647.935411,1588.063568,1664.72778,1604.713227,0.712802275,0.287197725,1670.02,1599.421007,1693.969837,1676.137165,0.660655056,0.339344944,118,108,win
03-01-2020,2020,0,,PHO,NYK,1398.81608,1349.828477,0.702167679,0.297832321,1403.648346,1344.996211,1379.898967,1322.356577,0.727304328,0.272695672,1384.256652,1317.998892,1494.835702,1302.671206,0.852699905,0.147300095,120,112,win
03-01-2020,2020,0,,LAL,NOP,1631.982403,1457.33626,0.829344721,0.170655279,1634.886319,1454.432343,1641.452217,1455.703204,0.841740239,0.158259761,1644.117799,1453.037621,1689.978982,1543.231566,0.809493508,0.190506492,123,113,win
04-01-2020,2020,0,,LAC,MEM,1645.00325,1414.173831,0.870389524,0.129610476,1598.324988,1460.852093,1656.459968,1420.237688,0.871677031,0.128322969,1609.611176,1467.08648,1576.020661,1433.161244,0.798738548,0.201261452,114,140,loose
04-01-2020,2020,0,,BRK,TOR,1464.692224,1637.242781,0.397082912,0.602917088,1452.82673,1649.108275,1466.724007,1662.238712,0.353823353,0.646176647,1456.401528,1672.561191,1369.015922,1571.309091,0.34495384,0.65504616,102,121,loose
04-01-2020,2020,0,,ORL,UTA,1511.796596,1602.217402,0.513782076,0.486217924,1499.108845,1614.905153,1521.820032,1603.403808,0.459007655,0.540992345,1510.82295,1614.40089,1445.936558,1569.509181,0.399860722,0.600139278,96,109,loose
04-01-2020,2020,0,,ATL,IND,1328.208329,1565.18746,0.312487559,0.687512441,1339.075787,1554.320002,1318.860944,1568.36619,0.24298803,0.75701197,1331.513931,1555.713203,1354.052553,1498.729269,0.369834855,0.630165145,116,111,win
04-01-2020,2020,0,,CLE,OKC,1332.295039,1565.180869,0.317572029,0.682427971,1324.565516,1572.910392,1310.902157,1579.300782,0.281828195,0.718171805,1304.186423,1586.016516,1343.331491,1541.085624,0.37080876,0.62919124,106,121,loose
04-01-2020,2020,0,,WAS,DEN,1375.973277,1617.465912,0.306933024,0.693066976,1396.076908,1597.362281,1373.3279,1612.854976,0.250791972,0.749208028,1396.056975,1590.125901,1338.631119,1643.994864,0.186429534,0.813570466,128,114,win
04-01-2020,2020,0,,CHI,BOS,1400.161731,1660.544935,0.284298195,0.715701805,1395.92222,1664.784446,1376.868984,1681.209612,0.2901794,0.7098206,1372.526406,1685.55219,1406.546274,1600.848838,0.435097528,0.564902472,104,111,loose
04-01-2020,2020,0,,GSW,DET,1400.508281,1414.922241,0.620735885,0.379264115,1389.296407,1426.134115,1416.575242,1413.868126,0.623629589,0.376370411,1405.290377,1425.152991,1293.047795,1403.270002,0.463790836,0.536209164,104,111,loose
04-01-2020,2020,0,,MIL,SAS,1749.120581,1478.537498,0.89409293,0.10590707,1750.710875,1476.947204,1771.853029,1484.694101,0.904946832,0.095053168,1773.262186,1483.284944,1701.342811,1397.189125,0.91303508,0.08696492,127,118,win
04-01-2020,2020,0,,DAL,CHO,1604.154867,1400.18375,0.851927374,0.148072626,1591.568572,1412.770046,1601.296303,1398.764907,0.852552231,0.147447769,1588.689289,1411.371921,1604.855502,1307.499483,0.908927951,0.091072049,120,123,loose
04-01-2020,2020,0,,SAC,NOP,1433.143408,1454.432343,0.611375394,0.388624606,1426.838211,1460.737541,1429.778914,1453.037621,0.663169807,0.336830193,1422.704142,1460.112393,1460.826905,1548.178949,0.57651939,0.42348061,115,117,loose
05-01-2020,2020,0,,LAC,NYK,1598.324988,1344.996211,0.884313116,0.115686884,1599.333454,1343.987744,1609.611176,1317.998892,0.877449839,0.122550161,1610.687098,1316.92297,1622.0118,1295.210697,0.897620648,0.102379352,135,132,win
05-01-2020,2020,0,,MIA,POR,1575.316952,1480.11333,0.75467112,0.24532888,1579.990006,1475.440276,1585.262793,1493.590414,0.747265173,0.252734827,1590.099944,1488.753263,1518.868276,1478.898955,0.687069116,0.312930884,122,111,win
05-01-2020,2020,0,,CLE,MIN,1324.565516,1416.611428,0.511444854,0.488555146,1310.705686,1430.471258,1304.186423,1416.888436,0.418953995,0.581046005,1293.395761,1427.679098,1345.830997,1513.206633,0.344840779,0.655159221,103,118,loose
05-01-2020,2020,0,,PHO,MEM,1403.648346,1460.852093,0.561279148,0.438720852,1393.869737,1470.630702,1384.256652,1467.08648,0.595985162,0.404014838,1373.656161,1477.686971,1498.633447,1446.547376,0.762312992,0.237687008,114,121,loose
05-01-2020,2020,0,,LAL,DET,1634.886319,1426.134115,0.855365694,0.144634306,1636.837839,1424.182595,1644.117799,1425.152991,0.889090272,0.110909728,1645.565216,1423.705574,1685.451566,1408.01725,0.918194121,0.081805879,106,99,win
06-01-2020,2020,0,,WAS,BOS,1396.076908,1664.784446,0.274649618,0.725350382,1407.878902,1652.982451,1396.056975,1685.55219,0.247427325,0.752572675,1408.586164,1673.023001,1301.241402,1629.739707,0.208020232,0.791979768,99,94,win
06-01-2020,2020,0,,PHI,OKC,1588.063568,1572.910392,0.659905914,0.340094086,1593.303148,1567.670812,1599.421007,1586.016516,0.639768612,0.360231388,1605.034051,1580.403472,1673.666837,1515.655025,0.803258619,0.196741381,120,113,win
06-01-2020,2020,0,,ORL,BRK,1499.108845,1452.82673,0.698900486,0.301099514,1505.382038,1446.553537,1510.82295,1456.401528,0.707400273,0.292599727,1516.888325,1450.336153,1464.966323,1368.212957,0.755187483,0.244812517,101,89,win
06-01-2020,2020,0,,CHO,IND,1412.770046,1554.320002,0.440488246,0.559511754,1403.381371,1563.708677,1411.371921,1555.713203,0.428609933,0.571390067,1402.295443,1564.789681,1307.472224,1483.812505,0.384207829,0.615792171,104,115,loose
06-01-2020,2020,0,,ATL,DEN,1339.075787,1597.362281,0.286760417,0.713239583,1334.453882,1601.984186,1331.513931,1590.125901,0.291978546,0.708021454,1326.793144,1594.846688,1402.447048,1614.056143,0.350868508,0.649131492,115,123,loose
06-01-2020,2020,0,,NOP,UTA,1460.737541,1614.905153,0.422672063,0.577327937,1456.822603,1618.820091,1460.112393,1614.40089,0.400153896,0.599846104,1456.451383,1618.0619,1474.806555,1571.181545,0.482145852,0.517854148,126,128,loose
06-01-2020,2020,0,,SAS,MIL,1476.947204,1750.710875,0.268889501,0.731110499,1506.684819,1720.97326,1483.284944,1773.262186,0.248760022,0.751239978,1514.367983,1742.179147,1412.455631,1732.626353,0.217712978,0.782287022,126,104,win
06-01-2020,2020,0,,DAL,CHI,1591.568572,1395.92222,0.84577975,0.15422025,1593.833342,1393.65745,1588.689289,1372.526406,0.861214739,0.138785261,1590.699481,1370.516215,1617.948033,1408.627175,0.856439873,0.143560127,118,110,win
06-01-2020,2020,0,,SAC,GSW,1426.838211,1389.296407,0.688207881,0.311792119,1433.721465,1382.413153,1422.704142,1405.290377,0.653689663,0.346310337,1430.502184,1397.492336,1439.483298,1248.53399,0.836750783,0.163249217,111,98,win
07-01-2020,2020,0,,TOR,POR,1649.108275,1475.440276,0.828546325,0.171453675,1638.857091,1485.69146,1672.561191,1488.753263,0.836670845,0.163329155,1662.100974,1499.213481,1485.869051,1479.435923,0.648536355,0.351463645,99,101,loose
07-01-2020,2020,0,,CLE,DET,1310.705686,1424.182595,0.480614891,0.519385109,1306.110695,1428.777586,1293.395761,1423.705574,0.47187576,0.52812424,1288.905951,1428.195385,1302.306617,1409.525978,0.505075701,0.494924299,113,115,loose
07-01-2020,2020,0,,BRK,OKC,1446.553537,1567.670812,0.469647166,0.530352834,1438.167072,1576.057278,1450.336153,1580.403472,0.438883181,0.561116819,1442.629776,1588.109849,1368.503444,1471.018251,0.478241044,0.521758956,103,111,loose
07-01-2020,2020,0,,MEM,MIN,1470.630702,1430.471258,0.69143201,0.30856799,1475.299069,1425.802891,1477.686971,1427.679098,0.691896736,0.308103264,1482.347038,1423.019031,1450.495167,1514.974753,0.537419635,0.462580365,119,112,win
07-01-2020,2020,0,,PHO,SAC,1393.869737,1433.721465,0.585705805,0.414294195,1380.318846,1447.272356,1373.656161,1430.502184,0.633714327,0.366285673,1358.549135,1445.60921,1491.068886,1438.854929,0.764225023,0.235774977,103,114,loose
07-01-2020,2020,0,,LAL,NYK,1636.837839,1343.987744,0.905631651,0.094368349,1639.977757,1340.847826,1645.565216,1316.92297,0.91945734,0.08054266,1648.196813,1314.291374,1655.158971,1303.578188,0.928710069,0.071289931,117,87,win
08-01-2020,2020,0,,CHO,TOR,1403.381371,1638.857091,0.314349859,0.685650141,1400.640623,1641.597839,1402.295443,1662.100974,0.345053429,0.654946571,1399.233632,1665.162785,1317.091564,1485.765214,0.470968411,0.529031589,110,112,loose
08-01-2020,2020,0,,ORL,WAS,1505.382038,1407.878902,0.757113596,0.242886404,1515.433374,1397.827565,1516.888325,1408.586164,0.766136168,0.233863832,1526.508897,1398.965592,1465.205645,1294.059433,0.824679677,0.175320323,123,89,win
08-01-2020,2020,0,,IND,MIA,1563.708677,1579.990006,0.618201956,0.381798044,1546.664935,1597.033747,1564.789681,1590.099944,0.608907477,0.391092523,1548.099641,1606.789984,1477.087843,1505.245996,0.604996583,0.395003417,108,122,loose
08-01-2020,2020,0,,BOS,SAS,1652.982451,1506.684819,0.804993787,0.195006213,1625.987389,1533.679881,1673.023001,1514.367983,0.816488986,0.183511014,1645.282672,1542.108312,1611.778851,1435.82184,0.83094465,0.16905535,114,129,loose
08-01-2020,2020,0,,DAL,DEN,1593.833342,1601.984186,0.62918598,0.37081402,1588.343743,1607.473786,1590.699481,1594.846688,0.635128059,0.364871941,1585.136716,1600.409454,1632.152078,1601.491461,0.680191096,0.319808904,106,107,loose
08-01-2020,2020,0,,ATL,HOU,1334.453882,1647.935411,0.226374277,0.773625723,1331.200623,1651.18867,1326.793144,1670.02,0.20305525,0.79694475,1323.922175,1672.890969,1408.759469,1667.478577,0.293003421,0.706996579,115,122,loose
08-01-2020,2020,0,,NOP,CHI,1456.822603,1393.65745,0.718948969,0.281051031,1463.516654,1386.963399,1456.451383,1370.516215,0.739055618,0.260944382,1462.589711,1364.377887,1544.602514,1406.197956,0.792999925,0.207000075,123,108,win
08-01-2020,2020,0,,UTA,NYK,1618.820091,1340.847826,0.898053663,0.101946337,1621.735465,1337.932452,1618.0619,1314.291374,0.939135641,0.060864359,1619.704216,1312.649058,1571.731494,1273.542739,0.937272898,0.062727102,128,104,win
08-01-2020,2020,0,,GSW,MIL,1382.413153,1720.97326,0.202093274,0.797906726,1379.109388,1724.277026,1397.492336,1742.179147,0.197520989,0.802479011,1394.274057,1745.397426,1263.127582,1670.625426,0.14636125,0.85363875,98,107,loose
09-01-2020,2020,0,,PHI,BOS,1593.303148,1625.987389,0.595680889,0.404319111,1601.752347,1617.53819,1605.034051,1645.282672,0.640045105,0.359954895,1612.374123,1637.9426,1574.809758,1597.836682,0.662553868,0.337446132,109,98,win
09-01-2020,2020,0,,DET,CLE,1428.777586,1306.110695,0.782751541,0.217248459,1418.128498,1316.759783,1428.195385,1288.905951,0.799417675,0.200582325,1417.130807,1299.970529,1390.530218,1318.884251,0.729733659,0.270266341,112,115,loose
09-01-2020,2020,0,,MIN,POR,1425.802891,1485.69146,0.557469884,0.442530116,1436.832332,1474.662019,1423.019031,1499.213481,0.533838635,0.466161365,1434.78854,1487.443972,1512.441433,1486.000746,0.67400975,0.32599025,116,102,win
09-01-2020,2020,0,,OKC,HOU,1576.057278,1651.18867,0.535727809,0.464272191,1591.486889,1635.759059,1588.109849,1672.890969,0.586805782,0.413194218,1601.464128,1659.53669,1483.315966,1706.915714,0.389758349,0.610241651,113,92,win
10-01-2020,2020,0,,WAS,ATL,1397.827565,1331.200623,0.722957955,0.277042045,1402.901252,1326.126937,1398.965592,1323.922175,0.722615689,0.277384311,1404.04661,1318.841156,1368.307378,1404.197911,0.579052844,0.420947156,111,101,win
10-01-2020,2020,0,,NYK,NOP,1337.932452,1463.516654,0.463247779,0.536752221,1327.367781,1474.081324,1312.649058,1462.589711,0.411290352,0.588709648,1303.531747,1471.707023,1256.153043,1490.997213,0.299983251,0.700016749,111,123,win
10-01-2020,2020,0,,BRK,MIA,1438.167072,1597.033747,0.416085494,0.583914506,1445.917863,1589.282956,1442.629776,1606.789984,0.403924171,0.596075829,1450.600441,1598.81932,1373.135005,1530.20074,0.413794326,0.586205674,117,113,win
10-01-2020,2020,0,,CHI,IND,1386.963399,1546.664935,0.414918347,0.585081653,1378.242295,1555.386039,1364.377887,1548.099641,0.372942663,0.627057337,1356.717826,1555.759702,1397.852067,1463.640709,0.53973212,0.46026788,105,116,loose
10-01-2020,2020,0,,MEM,SAS,1475.299069,1533.679881,0.559609974,0.440390026,1485.743331,1523.23562,1482.347038,1542.108312,0.55952343,0.44047657,1492.793845,1531.661505,1464.626231,1453.404839,0.65652292,0.34347708,134,121,win
10-01-2020,2020,0,,UTA,CHO,1621.735465,1400.640623,0.863935667,0.136064333,1624.906819,1397.46927,1619.704216,1399.233632,0.88909665,0.11090335,1622.224153,1396.713695,1576.92111,1325.335823,0.905565871,0.094434129,109,92,win
10-01-2020,2020,0,,PHO,ORL,1380.318846,1515.433374,0.449637494,0.550362506,1387.481446,1508.270775,1358.549135,1526.508897,0.421894854,0.578105146,1366.196199,1518.861833,1488.663098,1448.690786,0.70722689,0.29277311,98,94,win
10-01-2020,2020,0,,DAL,LAL,1588.343743,1639.977757,0.569158087,0.430841913,1572.401206,1655.920294,1585.136716,1648.196813,0.558087158,0.441912842,1569.605356,1663.728173,1630.67088,1548.825435,0.74412992,0.25587008,114,129,loose
10-01-2020,2020,0,,SAC,MIL,1447.272356,1724.277026,0.265237672,0.734762328,1439.397229,1732.152153,1445.60921,1745.397426,0.229149014,0.770850986,1438.962718,1752.043918,1390.288501,1691.938061,0.227261856,0.772738144,106,127,loose
10-01-2020,2020,0,,LAC,GSW,1599.333454,1379.109388,0.863345357,0.136654643,1601.451261,1376.99158,1610.687098,1394.274057,0.858251697,0.141748303,1612.894226,1392.06693,1613.01334,1306.820755,0.910328868,0.089671132,109,100,win
11-01-2020,2020,0,,HOU,MIN,1635.759059,1436.832332,0.848226776,0.151773224,1641.115227,1431.476164,1659.53669,1434.78854,0.864069693,0.135930307,1664.265469,1430.059761,1626.646336,1407.950073,0.85992578,0.14007422,139,109,win
11-01-2020,2020,0,,BOS,NOP,1617.53819,1474.081324,0.80241394,0.19758606,1625.634166,1465.985348,1637.9426,1471.707023,0.852097113,0.147902887,1643.765964,1465.883658,1613.791017,1391.019095,0.888607336,0.111392664,140,105,win
11-01-2020,2020,0,,DET,CHI,1418.128498,1378.242295,0.691096325,0.308903675,1402.97912,1393.391674,1417.130807,1356.717826,0.769017135,0.230982865,1399.155139,1374.693494,1384.500259,1394.63617,0.689259066,0.310740934,99,108,loose
11-01-2020,2020,0,,OKC,LAL,1591.486889,1655.920294,0.551006397,0.448993603,1576.21546,1671.191724,1601.464128,1663.728173,0.624138046,0.375861954,1583.383688,1681.808613,1501.102982,1437.071228,0.774547011,0.225452989,110,125,loose
11-01-2020,2020,0,,DAL,PHI,1572.401206,1601.752347,0.600293343,0.399706657,1583.925337,1590.228216,1569.605356,1612.374123,0.521563527,0.478436473,1584.006277,1597.973201,1630.90985,1599.951421,0.624974188,0.375025812,109,91,win
11-01-2020,2020,0,,DEN,CLE,1607.473786,1316.759783,0.904575516,0.095424484,1583.579173,1340.654395,1600.409454,1299.970529,0.927315368,0.072684632,1574.349252,1326.03073,1585.361912,1307.252306,0.918161526,0.081838474,103,111,loose
11-01-2020,2020,0,,POR,MIL,1474.662019,1732.152153,0.287698938,0.712301062,1466.001566,1740.812606,1487.443972,1752.043918,0.319778966,0.680221034,1477.634036,1761.853855,1461.605634,1702.482865,0.350184378,0.649815622,101,122,loose
12-01-2020,2020,0,,WAS,UTA,1402.901252,1624.906819,0.331297944,0.668702056,1396.253971,1631.5541,1404.04661,1622.224153,0.341194934,0.658805066,1397.162096,1629.108667,1429.771179,1515.850934,0.525588193,0.474411807,116,127,loose
12-01-2020,2020,0,,NYK,MIA,1327.367781,1589.282956,0.282507242,0.717492758,1336.584037,1580.0667,1303.531747,1598.81932,0.23738241,0.76261759,1313.709535,1588.641531,1248.263817,1529.961614,0.251833897,0.748166103,124,121,win
12-01-2020,2020,0,,TOR,SAS,1641.597839,1523.23562,0.778508204,0.221491796,1633.972438,1530.861021,1665.162785,1531.661505,0.789318469,0.210681531,1657.347499,1539.476791,1542.842432,1444.335953,0.753872942,0.246127058,104,105,loose
12-01-2020,2020,0,,BRK,ATL,1445.917863,1326.126937,0.779923097,0.220076903,1452.472516,1319.572284,1450.600441,1318.841156,0.785625176,0.214374824,1456.960058,1312.481538,1416.387834,1340.788693,0.726208447,0.273791553,108,86,win
12-01-2020,2020,0,,MEM,GSW,1485.743331,1376.99158,0.768822031,0.231177969,1492.233052,1370.501859,1492.793845,1392.06693,0.764855964,0.235144036,1499.412388,1385.448387,1464.821607,1349.195023,0.77993003,0.22006997,122,102,win
12-01-2020,2020,0,,PHO,CHO,1387.481446,1397.46927,0.626715479,0.373284521,1393.80446,1391.146256,1366.196199,1396.713695,0.605670998,0.394329002,1372.953649,1389.956245,1491.622229,1324.490936,0.827342548,0.172657452,100,92,win
12-01-2020,2020,0,,DEN,LAC,1583.579173,1601.451261,0.616038285,0.383961715,1591.057001,1593.973434,1574.349252,1612.894226,0.584456985,0.415543015,1582.583526,1604.659952,1591.304669,1610.17801,0.611669677,0.388330323,114,104,win
13-01-2020,2020,0,,DET,NOP,1402.97912,1465.985348,0.553038033,0.446961967,1393.390177,1475.57429,1399.155139,1465.883658,0.554422817,0.445577183,1389.534465,1475.504332,1385.872306,1487.529831,0.504372289,0.495627711,110,117,loose
13-01-2020,2020,0,,IND,PHI,1555.386039,1590.228216,0.592685571,0.407314429,1561.373252,1584.241003,1555.759702,1597.973201,0.585499965,0.414500035,1561.876522,1591.856381,1504.166668,1604.80136,0.502273396,0.497726604,101,95,win
